time,price,quantity,totalq,position,b1price,b1size,s1price,s1size,bors
2016-03-25 9:52:02.5,9355,4,277580,-4,9355,496,9360,212,S
2016-03-25 9:52:03,9355,414,277994,178,9355,286,9360,190,S
2016-03-25 9:52:03.5,9355,30,278024,30,9355,252,9360,163,S
2016-03-25 9:52:04,9355,464,278488,84,9350,762,9355,255,S
2016-03-25 9:52:04.5,9355,4,278492,2,9350,739,9355,377,S
2016-03-25 9:52:05,9350,6,278498,0,9350,734,9355,294,S
2016-03-25 9:52:05.5,9350,30,278528,0,9350,731,9355,324,S
2016-03-25 9:52:06,9350,116,278644,-94,9350,665,9355,314,S
2016-03-25 9:52:06.5,9350,2,278646,2,9350,640,9355,306,S
2016-03-25 9:52:07,9350,64,278710,0,9350,609,9355,304,S
2016-03-25 9:52:08,9355,46,278756,44,9350,602,9355,139,B
2016-03-25 9:52:08.5,9355,6,278762,0,9350,813,9355,138,B
2016-03-25 9:52:09,9355,12,278774,0,9350,614,9355,135,B
2016-03-25 9:52:10,9355,10,278784,10,9350,614,9355,165,B
2016-03-25 9:52:10.5,9350,4,278788,4,9350,615,9355,162,S
2016-03-25 9:52:11,9355,22,278810,0,9350,615,9355,149,B
2016-03-25 9:52:11.5,9355,12,278822,0,9350,616,9355,84,B
2016-03-25 9:52:12,9355,2,278824,0,9350,619,9355,106,B
2016-03-25 9:52:13,9350,124,278948,-72,9350,555,9355,160,S
2016-03-25 9:52:14,9355,10,278958,-10,9350,559,9355,199,B
2016-03-25 9:52:14.5,9350,2,278960,2,9350,558,9355,199,S
2016-03-25 9:52:15,9350,6,278966,0,9350,545,9355,209,S
2016-03-25 9:52:16,9350,100,279066,66,9350,495,9355,257,S
2016-03-25 9:52:17,9350,2,279068,0,9350,497,9355,259,S
2016-03-25 9:52:18,9350,1010,280078,412,9345,593,9350,217,S
2016-03-25 9:52:18.5,9350,4,280082,0,9345,572,9350,226,S
2016-03-25 9:52:19,9345,6,280088,2,9345,548,9350,228,S
2016-03-25 9:52:20,9345,698,280786,-492,9340,279,9350,340,S
2016-03-25 9:52:20.5,9350,186,280972,-114,9340,259,9350,340,B
2016-03-25 9:52:21,9345,24,280996,-2,9340,258,9350,339,S
2016-03-25 9:52:22,9345,8,281004,-6,9340,259,9350,339,S
2016-03-25 9:52:22.5,9345,14,281018,-14,9345,83,9350,340,S
2016-03-25 9:52:23,9350,14,281032,2,9340,419,9350,341,B
2016-03-25 9:52:23.5,9350,4,281036,-2,9345,67,9350,340,B
2016-03-25 9:52:24,9345,40,281076,-2,9340,435,9350,336,S
2016-03-25 9:52:24.5,9350,102,281178,-2,9345,101,9350,236,B
2016-03-25 9:52:25,9350,2,281180,0,9345,158,9350,218,B
2016-03-25 9:52:25.5,9345,62,281242,-60,9345,140,9350,218,S
2016-03-25 9:52:26,9350,106,281348,-100,9345,139,9350,168,B
2016-03-25 9:52:26.5,9345,4,281352,0,9345,137,9350,168,S
2016-03-25 9:52:27,9345,60,281412,-20,9345,109,9350,169,S
2016-03-25 9:52:28,9345,16,281428,12,9345,105,9350,167,S
2016-03-25 9:52:28.5,9345,14,281442,0,9345,88,9350,167,S
2016-03-25 9:52:29,9350,772,282214,-38,9350,130,9360,362,B
2016-03-25 9:52:30,9355,44,282258,4,9355,252,9360,258,B
2016-03-25 9:52:30.5,9355,64,282322,-64,9355,232,9360,118,B
2016-03-25 9:52:31,9355,76,282398,-10,9355,197,9360,113,B
2016-03-25 9:52:31.5,9360,252,282650,216,9360,42,9365,247,B
2016-03-25 9:52:32,9365,10,282660,-4,9360,49,9365,348,B
2016-03-25 9:52:32.5,9355,142,282802,44,9355,260,9360,34,S
2016-03-25 9:52:33,9355,2,282804,-2,9355,260,9360,34,S
2016-03-25 9:52:34,9360,2,282806,0,9355,251,9360,38,B
2016-03-25 9:52:36,9360,6,282812,0,9355,253,9360,65,B
2016-03-25 9:52:37,9360,2,282814,0,9355,253,9360,122,B
2016-03-25 9:52:37.5,9360,10,282824,0,9355,253,9360,119,B
2016-03-25 9:52:38,9355,4,282828,0,9355,248,9360,123,S
2016-03-25 9:52:38.5,9360,62,282890,52,9355,248,9360,246,B
2016-03-25 9:52:39,9360,2,282892,2,9355,248,9360,255,B
2016-03-25 9:52:40,9360,6,282898,0,9355,250,9360,265,B
2016-03-25 9:52:40.5,9360,10,282908,-8,9355,250,9360,264,B
2016-03-25 9:52:41,9360,2,282910,-2,9355,258,9360,257,B
2016-03-25 9:52:42,9360,2,282912,0,9355,258,9360,258,B
2016-03-25 9:52:44,9360,2,282914,0,9355,260,9360,353,B
2016-03-25 9:52:45,9355,22,282936,0,9355,182,9360,356,S
2016-03-25 9:52:45.5,9360,4,282940,-2,9355,181,9360,354,B
2016-03-25 9:52:47,9355,24,282964,22,9355,170,9360,356,S
2016-03-25 9:52:49,9360,2,282966,0,9355,170,9360,356,B
2016-03-25 9:52:49.5,9360,42,283008,40,9355,150,9360,355,B
2016-03-25 9:52:51,9355,6,283014,-2,9355,251,9360,354,S
2016-03-25 9:52:52,9360,16,283030,-16,9355,244,9360,353,B
2016-03-25 9:52:54,9355,2,283032,0,9355,243,9360,352,S
2016-03-25 9:52:54.5,9360,2,283034,0,9355,244,9360,350,B
2016-03-25 9:52:55,9360,2,283036,0,9355,246,9360,349,B
2016-03-25 9:52:56,9355,4,283040,4,9355,245,9360,349,S
2016-03-25 9:52:56.5,9355,10,283050,-10,9355,240,9360,349,S
2016-03-25 9:52:57,9360,2,283052,0,9355,245,9360,348,B
2016-03-25 9:52:58,9355,6,283058,6,9355,243,9360,349,S
2016-03-25 9:52:58.5,9360,106,283164,-100,9355,293,9360,295,B
2016-03-25 9:52:59,9360,2,283166,0,9355,293,9360,294,B
2016-03-25 9:53:00,9360,16,283182,-16,9355,285,9360,337,B
2016-03-25 9:53:04,9360,2,283184,-2,9355,295,9360,324,B
2016-03-25 9:53:05,9360,6,283190,0,9355,299,9360,321,B
2016-03-25 9:53:05.3333,9355,24,283214,12,9355,289,9360,321,S
2016-03-25 9:53:05.6667,9360,6,283220,6,9355,289,9360,318,B
2016-03-25 9:53:06,9360,4,283224,2,9355,289,9360,316,B
2016-03-25 9:53:08,9355,20,283244,-12,9355,282,9360,307,S
2016-03-25 9:53:09,9360,740,283984,-288,9360,158,9365,330,B
2016-03-25 9:53:10,9365,2,283986,0,9360,167,9365,316,B
2016-03-25 9:53:11,9365,4,283990,-2,9360,168,9365,348,B
2016-03-25 9:53:14,9365,2,283992,0,9360,247,9365,332,B
2016-03-25 9:53:15,9365,32,284024,2,9360,250,9365,315,B
2016-03-25 9:53:15.5,9365,8,284032,2,9360,248,9365,313,B
2016-03-25 9:53:16,9360,2,284034,0,9360,247,9365,314,S
2016-03-25 9:53:17,9360,100,284134,-100,9360,197,9365,282,S
2016-03-25 9:53:17.5,9365,2,284136,-2,9360,197,9365,281,B
2016-03-25 9:53:20,9365,4,284140,0,9360,151,9365,260,B
2016-03-25 9:53:21,9365,2,284142,0,9360,173,9365,139,B
2016-03-25 9:53:23,9365,2,284144,0,9360,258,9365,144,B
2016-03-25 9:53:23.5,9360,24,284168,-22,9360,247,9365,143,S
2016-03-25 9:53:24,9365,2,284170,0,9360,247,9365,152,B
2016-03-25 9:53:25,9360,2,284172,0,9360,246,9365,152,S
2016-03-25 9:53:25.5,9365,4,284176,-2,9360,246,9365,150,B
2016-03-25 9:53:26,9365,2,284178,0,9360,241,9365,144,B
2016-03-25 9:53:27,9360,2,284180,0,9360,241,9365,176,S
2016-03-25 9:53:29,9365,430,284610,168,9365,81,9370,514,B
2016-03-25 9:53:30,9365,64,284674,0,9365,55,9370,501,B
2016-03-25 9:53:31,9365,132,284806,100,9360,273,9365,26,B
2016-03-25 9:53:31.5,9360,14,284820,0,9360,268,9365,30,S
2016-03-25 9:53:32,9365,2,284822,0,9360,237,9365,192,B
2016-03-25 9:53:33,9365,10,284832,-10,9360,237,9365,187,B
2016-03-25 9:53:34,9365,10,284842,-2,9360,238,9365,185,B
2016-03-25 9:53:34.5,9365,2,284844,0,9360,239,9365,184,B
2016-03-25 9:53:35,9365,40,284884,-40,9360,228,9365,174,B
2016-03-25 9:53:36,9365,146,285030,32,9360,172,9365,152,B
2016-03-25 9:53:36.5,9360,2,285032,2,9360,113,9365,393,S
2016-03-25 9:53:37,9360,268,285300,72,9355,402,9360,263,S
2016-03-25 9:53:38,9355,2,285302,-2,9355,362,9360,283,S
2016-03-25 9:53:39,9360,2,285304,2,9355,396,9360,284,B
2016-03-25 9:53:39.5,9360,2,285306,2,9355,396,9360,283,B
2016-03-25 9:53:41,9360,2,285308,0,9355,446,9360,282,B
2016-03-25 9:53:45,9360,2,285310,0,9355,479,9360,282,B
2016-03-25 9:53:46,9355,232,285542,148,9355,364,9360,185,S
2016-03-25 9:53:46.5,9355,20,285562,0,9355,354,9360,178,S
2016-03-25 9:53:47,9355,30,285592,30,9355,344,9360,184,S
2016-03-25 9:53:49,9360,48,285640,0,9355,479,9360,161,B
2016-03-25 9:53:50,9360,8,285648,8,9355,499,9360,157,B
2016-03-25 9:53:51,9360,10,285658,0,9355,499,9360,152,B
2016-03-25 9:53:52,9360,48,285706,48,9355,513,9360,129,B
2016-03-25 9:53:53,9360,256,285962,100,9355,513,9365,522,B
2016-03-25 9:53:53.5,9360,20,285982,6,9355,540,9360,15,B
2016-03-25 9:53:54,9360,52,286034,-36,9360,99,9365,498,B
2016-03-25 9:53:55,9365,40,286074,0,9360,272,9365,478,B
2016-03-25 9:53:57,9365,8,286082,0,9360,457,9365,323,B
2016-03-25 9:53:57.5,9365,2,286084,0,9360,457,9365,292,B
2016-03-25 9:53:58,9360,6,286090,0,9360,453,9365,292,S
2016-03-25 9:53:59,9360,2,286092,-2,9360,442,9365,292,S
2016-03-25 9:54:00,9365,2,286094,0,9360,443,9365,292,B
2016-03-25 9:54:03,9365,4,286098,-2,9360,450,9365,297,B
2016-03-25 9:54:03.5,9360,224,286322,-14,9360,340,9365,321,S
2016-03-25 9:54:07,9360,196,286518,40,9360,244,9365,343,S
2016-03-25 9:54:08,9365,2,286520,0,9360,244,9365,342,B
2016-03-25 9:54:08.5,9365,6,286526,-2,9360,243,9365,340,B
2016-03-25 9:54:09,9360,330,286856,130,9360,40,9365,340,S
2016-03-25 9:54:09.5,9360,80,286936,-56,9355,656,9360,137,S
2016-03-25 9:54:10,9360,20,286956,-20,9355,659,9360,124,S
2016-03-25 9:54:10.5,9360,2,286958,0,9355,632,9360,123,S
2016-03-25 9:54:11,9360,248,287206,-68,9360,128,9365,421,S
2016-03-25 9:54:12,9360,528,287734,-374,9355,662,9360,11,S
2016-03-25 9:54:13,9360,2,287736,0,9355,611,9360,13,S
2016-03-25 9:54:14,9360,2,287738,0,9355,524,9360,28,S
2016-03-25 9:54:16,9360,2,287740,-2,9355,522,9360,27,S
2016-03-25 9:54:17,9360,10,287750,-10,9355,622,9360,21,S
2016-03-25 9:54:17.5,9360,62,287812,-12,9355,698,9360,8,S
2016-03-25 9:54:18,9360,40,287852,-4,9355,675,9360,6,S
2016-03-25 9:54:18.5,9360,2,287854,0,9355,675,9360,5,S
2016-03-25 9:54:19,9365,2,287856,2,9360,7,9365,335,B
2016-03-25 9:54:19.5,9360,4,287860,0,9360,17,9365,317,S
2016-03-25 9:54:20,9360,2,287862,0,9360,17,9365,317,S
2016-03-25 9:54:21,9360,30,287892,0,9360,12,9365,363,S
2016-03-25 9:54:22,9365,20,287912,20,9360,25,9365,353,B
2016-03-25 9:54:22.5,9360,54,287966,-20,9355,701,9360,20,S
2016-03-25 9:54:23,9360,44,288010,-34,9360,53,9365,308,S
2016-03-25 9:54:23.5,9360,4,288014,0,9360,51,9365,308,S
2016-03-25 9:54:24,9365,2,288016,2,9360,51,9365,312,B
2016-03-25 9:54:24.5,9360,2,288018,0,9360,50,9365,312,S
2016-03-25 9:54:26,9360,2,288020,0,9360,58,9365,327,S
2016-03-25 9:54:27,9360,8,288028,0,9360,54,9365,327,S
2016-03-25 9:54:27.5,9365,20,288048,20,9360,54,9365,318,B
2016-03-25 9:54:28,9360,2,288050,0,9360,54,9365,317,S
2016-03-25 9:54:29,9365,4,288054,4,9360,59,9365,335,B
2016-03-25 9:54:30,9360,4,288058,0,9360,63,9365,340,S
2016-03-25 9:54:31,9365,4,288062,2,9360,65,9365,338,B
2016-03-25 9:54:31.5,9360,4,288066,-4,9360,64,9365,339,S
2016-03-25 9:54:32,9360,2,288068,0,9360,68,9365,344,S
2016-03-25 9:54:34,9365,2,288070,2,9360,71,9365,300,B
2016-03-25 9:54:35,9360,2,288072,-2,9360,73,9365,300,S
2016-03-25 9:54:36,9360,10,288082,0,9360,75,9365,363,S
2016-03-25 9:54:37,9360,6,288088,0,9360,73,9365,364,S
2016-03-25 9:54:38,9360,6,288094,0,9360,72,9365,362,S
2016-03-25 9:54:39,9360,82,288176,-66,9360,31,9365,364,S
2016-03-25 9:54:39.5,9365,144,288320,88,9355,340,9365,362,B
2016-03-25 9:54:41,9360,2,288322,0,9360,12,9365,336,S
2016-03-25 9:54:42,9365,2,288324,0,9360,12,9365,336,B
2016-03-25 9:54:45,9360,12,288336,4,9360,17,9365,415,S
2016-03-25 9:54:45.5,9360,58,288394,48,9355,292,9360,101,S
2016-03-25 9:54:46,9355,34,288428,34,9355,245,9360,134,S
2016-03-25 9:54:46.5,9360,270,288698,54,9355,116,9360,103,B
2016-03-25 9:54:47,9360,44,288742,-42,9355,112,9360,140,B
2016-03-25 9:54:50,9360,4,288746,0,9355,112,9360,146,B
2016-03-25 9:54:50.5,9360,8,288754,8,9355,110,9360,143,B
2016-03-25 9:54:52,9355,44,288798,-4,9355,99,9360,130,S
2016-03-25 9:54:53,9355,44,288842,-16,9355,76,9360,130,S
2016-03-25 9:54:53.5,9360,2,288844,2,9355,86,9360,129,B
2016-03-25 9:54:54,9360,2,288846,0,9355,86,9360,128,B
2016-03-25 9:54:55,9355,4,288850,0,9355,87,9360,132,S
2016-03-25 9:55:00,9360,2,288852,2,9355,101,9360,151,B
2016-03-25 9:55:00.5,9355,4,288856,0,9355,100,9360,150,S
2016-03-25 9:55:01,9360,2,288858,2,9355,110,9360,149,B
2016-03-25 9:55:04,9355,6,288864,0,9355,123,9360,151,S
2016-03-25 9:55:04.5,9355,12,288876,4,9355,119,9360,150,S
2016-03-25 9:55:05,9355,38,288914,-30,9355,99,9360,150,S
2016-03-25 9:55:05.5,9355,198,289112,66,9350,376,9355,93,S
2016-03-25 9:55:06,9355,24,289136,2,9350,409,9355,84,S
2016-03-25 9:55:07,9355,2,289138,2,9350,409,9355,93,S
2016-03-25 9:55:08,9355,2,289140,2,9350,409,9355,94,S
2016-03-25 9:55:09,9355,4,289144,2,9350,407,9355,92,S
2016-03-25 9:55:11,9350,8,289152,0,9350,393,9355,100,S
2016-03-25 9:55:12,9355,2,289154,0,9350,399,9355,102,B
2016-03-25 9:55:14,9350,4,289158,0,9350,397,9355,103,S
2016-03-25 9:55:16,9350,2,289160,2,9350,406,9355,111,S
2016-03-25 9:55:18,9355,50,289210,0,9350,401,9355,101,B
2016-03-25 9:55:18.5,9355,2,289212,0,9350,399,9355,99,B
2016-03-25 9:55:19,9355,4,289216,4,9350,401,9355,97,B
2016-03-25 9:55:19.5,9355,20,289236,0,9350,411,9355,87,B
2016-03-25 9:55:20,9350,2,289238,2,9350,401,9355,86,S
2016-03-25 9:55:21,9355,20,289258,0,9350,403,9355,76,B
2016-03-25 9:55:22,9355,12,289270,0,9350,464,9355,70,B
2016-03-25 9:55:22.5,9355,24,289294,20,9350,464,9355,58,B
2016-03-25 9:55:23,9355,4,289298,0,9350,467,9355,56,B
2016-03-25 9:55:23.5,9355,16,289314,12,9350,467,9355,48,B
2016-03-25 9:55:25,9350,2,289316,2,9350,467,9355,47,S
2016-03-25 9:55:26,9355,48,289364,46,9350,430,9355,43,B
2016-03-25 9:55:26.3333,9355,14,289378,-8,9350,430,9355,37,B
2016-03-25 9:55:26.6667,9355,2,289380,0,9350,430,9355,38,B
2016-03-25 9:55:27,9355,2,289382,2,9350,430,9355,49,B
2016-03-25 9:55:28,9350,10,289392,-2,9350,426,9355,48,S
2016-03-25 9:55:29,9355,34,289426,-22,9350,415,9355,47,B
2016-03-25 9:55:31,9355,138,289564,124,9355,39,9360,229,B
2016-03-25 9:55:32,9355,34,289598,-12,9350,467,9355,27,B
2016-03-25 9:55:32.3333,9355,18,289616,-14,9355,5,9360,229,B
2016-03-25 9:55:32.6667,9355,8,289624,-8,9355,4,9360,229,B
2016-03-25 9:55:37,9355,82,289706,-34,9355,24,9360,325,B
2016-03-25 9:55:38,9355,56,289762,-24,9350,520,9355,10,B
2016-03-25 9:55:38.5,9355,768,290530,-340,9350,362,9355,22,B
2016-03-25 9:55:39,9355,2,290532,0,9350,363,9355,28,B
2016-03-25 9:55:39.5,9355,2,290534,0,9350,363,9355,39,B
2016-03-25 9:55:40,9355,20,290554,20,9350,382,9355,29,B
2016-03-25 9:55:41,9350,6,290560,0,9350,378,9355,31,S
2016-03-25 9:55:42,9355,4,290564,0,9350,381,9355,29,B
2016-03-25 9:55:44,9355,98,290662,50,9355,74,9360,289,B
2016-03-25 9:55:44.5,9355,72,290734,22,9355,38,9360,289,B
2016-03-25 9:55:45,9355,86,290820,72,9350,451,9355,74,B
2016-03-25 9:55:46,9355,2,290822,2,9350,450,9355,74,B
2016-03-25 9:55:46.5,9350,4,290826,4,9350,449,9355,73,S
2016-03-25 9:55:47,9355,4,290830,4,9350,449,9355,71,B
2016-03-25 9:55:47.5,9355,8,290838,0,9350,449,9355,63,B
2016-03-25 9:55:48,9350,2,290840,0,9350,322,9355,90,S
2016-03-25 9:55:49,9355,2,290842,2,9350,319,9355,95,B
2016-03-25 9:55:50,9355,2,290844,2,9350,319,9355,94,B
2016-03-25 9:55:50.5,9350,2,290846,2,9350,318,9355,95,S
2016-03-25 9:55:51,9355,2,290848,2,9350,321,9355,117,B
2016-03-25 9:55:52,9355,10,290858,2,9350,321,9355,125,B
2016-03-25 9:55:53,9355,4,290862,4,9350,321,9355,133,B
2016-03-25 9:55:54,9350,42,290904,40,9350,283,9355,187,S
2016-03-25 9:55:57,9350,20,290924,-6,9350,311,9355,211,S
2016-03-25 9:55:58,9350,2,290926,2,9350,321,9355,211,S
2016-03-25 9:55:58.5,9350,6,290932,0,9350,318,9355,211,S
2016-03-25 9:55:59,9350,4,290936,4,9350,325,9355,210,S
2016-03-25 9:56:02,9350,18,290954,18,9350,341,9355,210,S
2016-03-25 9:56:03,9350,44,290998,40,9350,318,9355,210,S
2016-03-25 9:56:04,9350,10,291008,10,9350,314,9355,210,S
2016-03-25 9:56:07,9355,2,291010,0,9350,310,9355,221,B
2016-03-25 9:56:10,9355,8,291018,8,9350,366,9355,218,B
2016-03-25 9:56:11,9350,4,291022,4,9350,364,9355,218,S
2016-03-25 9:56:12,9355,2,291024,0,9350,379,9355,217,B
2016-03-25 9:56:14,9355,102,291126,98,9350,428,9355,117,B
2016-03-25 9:56:15,9355,228,291354,-26,9355,37,9360,442,B
2016-03-25 9:56:15.5,9360,2,291356,-2,9355,16,9360,472,B
2016-03-25 9:56:17,9355,4,291360,0,9355,15,9360,482,S
2016-03-25 9:56:17.5,9355,2,291362,-2,9355,14,9360,482,S
2016-03-25 9:56:19,9355,2,291364,0,9355,9,9360,482,S
2016-03-25 9:56:19.5,9355,44,291408,4,9350,484,9360,479,S
2016-03-25 9:56:20,9355,22,291430,-2,9350,461,9355,2,S
2016-03-25 9:56:21,9355,26,291456,-4,9350,486,9355,42,S
2016-03-25 9:56:21.5,9355,6,291462,0,9350,462,9355,45,S
2016-03-25 9:56:23,9355,4,291466,0,9350,498,9355,43,S
2016-03-25 9:56:24,9355,8,291474,8,9355,25,9360,477,S
2016-03-25 9:56:24.5,9355,40,291514,20,9355,11,9360,476,S
2016-03-25 9:56:25,9355,22,291536,12,9355,6,9360,477,S
2016-03-25 9:56:26,9355,2,291538,0,9355,8,9360,478,S
2016-03-25 9:56:27,9355,2,291540,0,9355,11,9360,478,S
2016-03-25 9:56:27.5,9355,2,291542,0,9355,20,9360,478,S
2016-03-25 9:56:30,9355,2,291544,-2,9355,43,9360,478,S
2016-03-25 9:56:36,9355,318,291862,-268,9350,464,9355,49,S
2016-03-25 9:56:37,9355,8,291870,0,9350,466,9355,45,S
2016-03-25 9:56:37.5,9355,68,291938,-18,9350,447,9355,11,S
2016-03-25 9:56:38,9355,24,291962,-20,9355,16,9360,385,S
2016-03-25 9:56:38.5,9355,104,292066,-26,9350,443,9355,149,S
2016-03-25 9:56:40,9355,4,292070,-2,9350,418,9355,149,S
2016-03-25 9:56:43,9355,20,292090,-16,9350,425,9355,139,S
2016-03-25 9:56:43.3333,9355,2,292092,-2,9350,425,9355,138,S
2016-03-25 9:56:43.6667,9355,4,292096,-4,9350,444,9355,136,S
2016-03-25 9:56:45,9350,402,292498,-226,9350,173,9355,215,S
2016-03-25 9:56:45.5,9355,12,292510,-2,9350,173,9355,211,B
2016-03-25 9:56:46,9355,14,292524,-10,9350,174,9355,204,B
2016-03-25 9:56:46.5,9355,8,292532,0,9350,173,9355,200,B
2016-03-25 9:56:47,9350,2,292534,-2,9350,187,9355,205,S
2016-03-25 9:56:52,9350,4,292538,-2,9350,190,9355,206,S
2016-03-25 9:56:52.5,9355,2,292540,-2,9350,205,9355,205,B
2016-03-25 9:56:53,9350,400,292940,-280,9345,449,9355,207,S
2016-03-25 9:56:53.5,9350,12,292952,-12,9345,485,9350,8,S
2016-03-25 9:56:55,9350,4,292956,2,9345,486,9350,23,S
2016-03-25 9:56:55.5,9350,22,292978,-14,9345,487,9350,43,S
2016-03-25 9:56:56,9350,4,292982,4,9345,487,9350,41,S
2016-03-25 9:56:57,9350,484,293466,-146,9345,302,9350,70,S
2016-03-25 9:56:57.5,9350,2,293468,-2,9345,302,9350,88,S
2016-03-25 9:56:58,9350,176,293644,-174,9350,214,9355,280,S
2016-03-25 9:57:02,9350,24,293668,10,9350,319,9355,69,S
2016-03-25 9:57:02.5,9355,254,293922,-232,9350,207,9355,66,B
2016-03-25 9:57:06,9355,42,293964,-10,9350,160,9355,156,B
2016-03-25 9:57:07,9355,20,293984,0,9350,162,9355,146,B
2016-03-25 9:57:08,9350,8,293992,-8,9350,169,9355,156,S
2016-03-25 9:57:09,9355,2,293994,0,9350,221,9355,126,B
2016-03-25 9:57:10,9355,4,293998,-4,9350,221,9355,125,B
2016-03-25 9:57:11,9355,2,294000,0,9350,224,9355,124,B
2016-03-25 9:57:12,9355,2,294002,2,9350,226,9355,123,B
2016-03-25 9:57:13,9355,26,294028,26,9350,223,9355,111,B
2016-03-25 9:57:16,9355,410,294438,-266,9350,381,9355,111,B
2016-03-25 9:57:17,9355,6,294444,6,9350,358,9355,174,B
2016-03-25 9:57:18,9355,12,294456,2,9350,343,9355,170,B
2016-03-25 9:57:18.5,9355,2,294458,2,9350,343,9355,169,B
2016-03-25 9:57:19,9355,2,294460,0,9350,343,9355,168,B
2016-03-25 9:57:19.5,9355,416,294876,-326,9350,377,9355,29,B
2016-03-25 9:57:20,9355,14,294890,-12,9355,3,9360,392,B
2016-03-25 9:57:20.5,9355,14,294904,-4,9350,335,9355,249,B
2016-03-25 9:57:21,9355,10,294914,0,9350,334,9355,246,B
2016-03-25 9:57:21.5,9355,434,295348,-236,9355,10,9360,440,B
2016-03-25 9:57:24,9360,402,295750,-140,9355,22,9360,191,B
2016-03-25 9:57:24.5,9360,40,295790,-40,9355,151,9360,109,B
2016-03-25 9:57:25,9360,218,296008,-178,9360,96,9365,469,B
2016-03-25 9:57:26,9365,8,296016,0,9360,96,9365,451,B
2016-03-25 9:57:27,9365,12,296028,0,9360,100,9365,449,B
2016-03-25 9:57:27.5,9365,20,296048,-4,9360,99,9365,440,B
2016-03-25 9:57:29,9360,24,296072,-18,9360,128,9365,424,S
2016-03-25 9:57:30,9360,316,296388,-16,9355,142,9360,172,S
2016-03-25 9:57:30.5,9360,2,296390,0,9355,131,9360,146,S
2016-03-25 9:57:33,9360,2,296392,2,9355,262,9360,154,S
2016-03-25 9:57:34,9360,4,296396,2,9355,262,9360,152,S
2016-03-25 9:57:35,9360,2,296398,0,9355,262,9360,151,S
2016-03-25 9:57:36,9360,2,296400,2,9355,263,9360,150,S
2016-03-25 9:57:37,9360,4,296404,2,9355,273,9360,151,S
2016-03-25 9:57:38,9355,2,296406,0,9355,273,9360,164,S
2016-03-25 9:57:40,9360,4,296410,4,9355,334,9360,143,B
2016-03-25 9:57:42,9360,6,296416,6,9355,339,9360,170,B
2016-03-25 9:57:43,9360,2,296418,0,9355,340,9360,170,B
2016-03-25 9:57:45,9355,4,296422,2,9355,332,9360,226,S
2016-03-25 9:57:46,9360,10,296432,10,9355,333,9360,211,B
2016-03-25 9:57:47,9355,4,296436,4,9355,331,9360,211,S
2016-03-25 9:57:47.5,9355,2,296438,-2,9355,330,9360,212,S
2016-03-25 9:57:49,9355,236,296674,78,9355,214,9360,216,S
2016-03-25 9:57:49.5,9355,56,296730,-40,9355,137,9360,236,S
2016-03-25 9:57:50,9355,10,296740,-10,9355,132,9360,260,S
2016-03-25 9:57:50.5,9355,2,296742,0,9355,131,9360,260,S
2016-03-25 9:57:51,9360,60,296802,60,9355,133,9360,232,B
2016-03-25 9:57:52,9360,10,296812,0,9355,133,9360,204,B
2016-03-25 9:57:55,9355,2,296814,-2,9355,135,9360,205,S
2016-03-25 9:57:57,9360,382,297196,-226,9360,61,9365,468,B
2016-03-25 9:57:58,9365,4,297200,0,9360,61,9365,443,B
2016-03-25 9:57:59,9365,2,297202,2,9360,61,9365,442,B
2016-03-25 9:57:59.5,9360,2,297204,-2,9360,60,9365,441,S
2016-03-25 9:58:01,9365,8,297212,0,9360,61,9365,437,B
2016-03-25 9:58:02,9360,2,297214,0,9360,60,9365,437,S
2016-03-25 9:58:03,9365,6,297220,0,9360,60,9365,435,B
2016-03-25 9:58:05,9360,10,297230,-10,9360,55,9365,437,S
2016-03-25 9:58:06,9365,2,297232,2,9360,55,9365,436,B
2016-03-25 9:58:06.5,9365,40,297272,40,9360,55,9365,416,B
2016-03-25 9:58:08,9360,2,297274,-2,9360,59,9365,414,S
2016-03-25 9:58:10,9360,10,297284,0,9360,56,9365,415,S
2016-03-25 9:58:11,9365,2,297286,0,9360,56,9365,415,B
2016-03-25 9:58:12,9365,340,297626,12,9360,137,9365,208,B
2016-03-25 9:58:13,9360,20,297646,-20,9360,174,9365,182,S
2016-03-25 9:58:14,9365,40,297686,30,9360,174,9365,162,B
2016-03-25 9:58:15,9365,4,297690,2,9360,180,9365,162,B
2016-03-25 9:58:15.5,9365,2,297692,0,9360,181,9365,161,B
2016-03-25 9:58:17,9365,4,297696,0,9360,184,9365,159,B
2016-03-25 9:58:17.5,9360,10,297706,0,9360,179,9365,161,S
2016-03-25 9:58:19,9365,22,297728,20,9360,153,9365,155,B
2016-03-25 9:58:20,9365,2,297730,0,9360,153,9365,163,B
2016-03-25 9:58:22,9365,10,297740,0,9360,159,9365,156,B
2016-03-25 9:58:28,9360,4,297744,-4,9360,152,9365,216,S
2016-03-25 9:58:32,9365,22,297766,-8,9360,102,9365,316,B
2016-03-25 9:58:33,9360,60,297826,4,9360,61,9365,325,S
2016-03-25 9:58:34,9360,62,297888,-48,9360,30,9365,326,S
2016-03-25 9:58:34.5,9360,68,297956,30,9355,208,9360,17,S
2016-03-25 9:58:36,9360,2,297958,0,9355,219,9360,22,S
2016-03-25 9:58:40,9360,52,298010,6,9355,252,9360,42,S
2016-03-25 9:58:43,9360,10,298020,8,9355,252,9360,51,S
2016-03-25 9:58:44,9360,6,298026,6,9355,254,9360,48,S
2016-03-25 9:58:47,9360,4,298030,4,9355,254,9360,49,S
